name,length,count,frequency,rank,rank_bin,wordCount
DEFAULT_RING_BUFFER_SIZE,24,5,0.0010702054794520547,8366.0,"(1000.0, 10000.0]",4
setUserPassword,15,5,0.0010702054794520547,8367.0,"(1000.0, 10000.0]",3
ID_REGEX,8,5,0.0010702054794520547,8368.0,"(1000.0, 10000.0]",2
setUserName,11,5,0.0010702054794520547,8369.0,"(1000.0, 10000.0]",3
ID_UPLOAD,9,5,0.0010702054794520547,8370.0,"(1000.0, 10000.0]",2
nodePath,8,5,0.0010702054794520547,8371.0,"(1000.0, 10000.0]",2
lazyLoadingEnabled,18,5,0.0010702054794520547,8372.0,"(1000.0, 10000.0]",3
IJIWinReg,9,5,0.0010702054794520547,8373.0,"(1000.0, 10000.0]",3
userIdKey,9,5,0.0010702054794520547,8374.0,"(1000.0, 10000.0]",3
getConnectingExecutors,22,5,0.0010702054794520547,8375.0,"(1000.0, 10000.0]",3
theFactory,10,5,0.0010702054794520547,8376.0,"(1000.0, 10000.0]",2
isFeatureYPermitted,19,5,0.0010702054794520547,8377.0,"(1000.0, 10000.0]",4
lifeCycleMethods,16,5,0.0010702054794520547,8378.0,"(1000.0, 10000.0]",3
postfix,7,5,0.0010702054794520547,8379.0,"(1000.0, 10000.0]",1
HUDSON_ADMINISTER,17,5,0.0010702054794520547,8380.0,"(1000.0, 10000.0]",2
descramble,10,5,0.0010702054794520547,8381.0,"(1000.0, 10000.0]",1
preCheckout,11,5,0.0010702054794520547,8382.0,"(1000.0, 10000.0]",2
DBeaverNotifications,20,5,0.0010702054794520547,8383.0,"(1000.0, 10000.0]",3
HTTP_OK,7,5,0.0010702054794520547,8384.0,"(1000.0, 10000.0]",2
listPluginFiles,15,5,0.0010702054794520547,8385.0,"(1000.0, 10000.0]",3
re,2,5,0.0010702054794520547,8386.0,"(1000.0, 10000.0]",1
suppressed,10,5,0.0010702054794520547,8387.0,"(1000.0, 10000.0]",1
updateUI,8,5,0.0010702054794520547,8388.0,"(1000.0, 10000.0]",2
IbatisException,15,5,0.0010702054794520547,8389.0,"(1000.0, 10000.0]",2
deserializeAsWeakRef,20,5,0.0010702054794520547,8390.0,"(1000.0, 10000.0]",4
deserialized,12,5,0.0010702054794520547,8391.0,"(1000.0, 10000.0]",1
Security,8,5,0.0010702054794520547,8392.0,"(1000.0, 10000.0]",1
IStatus,7,5,0.0010702054794520547,8393.0,"(1000.0, 10000.0]",2
getCurrentJavaRuntimeVersionNumber,34,5,0.0010702054794520547,8394.0,"(1000.0, 10000.0]",6
DBRFeature,10,5,0.0010702054794520547,8395.0,"(1000.0, 10000.0]",2
getCurrentSelection,19,5,0.0010702054794520547,8396.0,"(1000.0, 10000.0]",3
lift,4,5,0.0010702054794520547,8397.0,"(1000.0, 10000.0]",1
dependencyGraph,15,5,0.0010702054794520547,8398.0,"(1000.0, 10000.0]",2
warnForVM,9,5,0.0010702054794520547,8399.0,"(1000.0, 10000.0]",3
HTTP,4,5,0.0010702054794520547,8400.0,"(1000.0, 10000.0]",1
listenerType,12,5,0.0010702054794520547,8401.0,"(1000.0, 10000.0]",2
zfs,3,5,0.0010702054794520547,8402.0,"(1000.0, 10000.0]",1
depObj,6,5,0.0010702054794520547,8403.0,"(1000.0, 10000.0]",2
dependee,8,5,0.0010702054794520547,8404.0,"(1000.0, 10000.0]",1
DBExecUtils,11,5,0.0010702054794520547,8405.0,"(1000.0, 10000.0]",3
ef,2,5,0.0010702054794520547,8406.0,"(1000.0, 10000.0]",1
handleOutputParameters,22,5,0.0010702054794520547,8407.0,"(1000.0, 10000.0]",3
dependentPlugin,15,5,0.0010702054794520547,8408.0,"(1000.0, 10000.0]",2
dirZipEntry,11,5,0.0010702054794520547,8409.0,"(1000.0, 10000.0]",3
getCurrentValueMonitor,22,5,0.0010702054794520547,8410.0,"(1000.0, 10000.0]",4
getCurrentValue,15,5,0.0010702054794520547,8411.0,"(1000.0, 10000.0]",3
notLoaded,9,5,0.0010702054794520547,8412.0,"(1000.0, 10000.0]",2
IS_LITTLE_ENDIAN,16,5,0.0010702054794520547,8413.0,"(1000.0, 10000.0]",3
destinationAccount,18,5,0.0010702054794520547,8414.0,"(1000.0, 10000.0]",2
getAuthorizationCode,20,5,0.0010702054794520547,8415.0,"(1000.0, 10000.0]",3
Timeout,7,5,0.0010702054794520547,8416.0,"(1000.0, 10000.0]",1
DEFAULT_CONNECT_TIMEOUT_MILLIS,30,5,0.0010702054794520547,8417.0,"(1000.0, 10000.0]",4
isFailure,9,5,0.0010702054794520547,8418.0,"(1000.0, 10000.0]",2
ofSeconds,9,5,0.0010702054794520547,8419.0,"(1000.0, 10000.0]",2
oc,2,5,0.0010702054794520547,8420.0,"(1000.0, 10000.0]",1
getCountryCode,14,5,0.0010702054794520547,8421.0,"(1000.0, 10000.0]",3
isFallbackUserDefined,21,5,0.0010702054794520547,8422.0,"(1000.0, 10000.0]",4
isFeatureXPermitted,19,5,0.0010702054794520547,8423.0,"(1000.0, 10000.0]",4
getCurrentContext,17,5,0.0010702054794520547,8424.0,"(1000.0, 10000.0]",3
INSECURE,8,5,0.0010702054794520547,8425.0,"(1000.0, 10000.0]",1
sampleEntry,11,5,0.0010702054794520547,8426.0,"(1000.0, 10000.0]",2
setNodeName,11,5,0.0010702054794520547,8427.0,"(1000.0, 10000.0]",3
jobLogFileName,14,5,0.0010702054794520547,8428.0,"(1000.0, 10000.0]",4
getCorrelationId,16,5,0.0010702054794520547,8429.0,"(1000.0, 10000.0]",3
setNeedsProgressMonitor,23,5,0.0010702054794520547,8430.0,"(1000.0, 10000.0]",4
setNodes,8,5,0.0010702054794520547,8431.0,"(1000.0, 10000.0]",2
diagnosisThread,15,5,0.0010702054794520547,8432.0,"(1000.0, 10000.0]",2
TIMEZONE_UTC,12,5,0.0010702054794520547,8433.0,"(1000.0, 10000.0]",2
INVOKESTATIC,12,5,0.0010702054794520547,8434.0,"(1000.0, 10000.0]",1
DEFAULT_COLUMNS_ORDINAL_PROPERTIES_START,40,5,0.0010702054794520547,8435.0,"(1000.0, 10000.0]",5
isExtendedParentFallback,24,5,0.0010702054794520547,8436.0,"(1000.0, 10000.0]",4
getCulprits,11,5,0.0010702054794520547,8437.0,"(1000.0, 10000.0]",2
IOUtil,6,5,0.0010702054794520547,8438.0,"(1000.0, 10000.0]",2
DESTINATION_DEVICE,18,5,0.0010702054794520547,8439.0,"(1000.0, 10000.0]",2
links,5,5,0.0010702054794520547,8440.0,"(1000.0, 10000.0]",1
rawSupertype,12,5,0.0010702054794520547,8441.0,"(1000.0, 10000.0]",2
dropLinks,9,5,0.0010702054794520547,8442.0,"(1000.0, 10000.0]",2
HystrixThreadPoolCompletionStream,33,5,0.0010702054794520547,8443.0,"(1000.0, 10000.0]",5
eclipseWorkspace,16,5,0.0010702054794520547,8444.0,"(1000.0, 10000.0]",2
handleResultSets,16,5,0.0010702054794520547,8445.0,"(1000.0, 10000.0]",3
DECIMAL,7,5,0.0010702054794520547,8446.0,"(1000.0, 10000.0]",1
upgrade,7,5,0.0010702054794520547,8447.0,"(1000.0, 10000.0]",1
ANY,3,5,0.0010702054794520547,8448.0,"(1000.0, 10000.0]",1
HystrixPropertiesManager,24,5,0.0010702054794520547,8449.0,"(1000.0, 10000.0]",3
revokeToken,11,5,0.0010702054794520547,8450.0,"(1000.0, 10000.0]",2
DirectoryReconciliationResponse,31,5,0.0010702054794520547,8451.0,"(1000.0, 10000.0]",3
TaskListener,12,5,0.0010702054794520547,8452.0,"(1000.0, 10000.0]",2
getGroups,9,5,0.0010702054794520547,8453.0,"(1000.0, 10000.0]",2
uniqueReasons,13,5,0.0010702054794520547,8454.0,"(1000.0, 10000.0]",2
copyOfRange,11,5,0.0010702054794520547,8455.0,"(1000.0, 10000.0]",3
es,2,5,0.0010702054794520547,8456.0,"(1000.0, 10000.0]",1
setTypes,8,5,0.0010702054794520547,8457.0,"(1000.0, 10000.0]",2
coreBundle,10,5,0.0010702054794520547,8458.0,"(1000.0, 10000.0]",2
shouldKeepRun,13,5,0.0010702054794520547,8459.0,"(1000.0, 10000.0]",3
isParameterized,15,5,0.0010702054794520547,8460.0,"(1000.0, 10000.0]",2
performInstallation,19,5,0.0010702054794520547,8461.0,"(1000.0, 10000.0]",2
xxlJobLogReportDao,18,5,0.0010702054794520547,8462.0,"(1000.0, 10000.0]",5
errorThresholdPercentage,24,5,0.0010702054794520547,8463.0,"(1000.0, 10000.0]",3
willCallRealMethod,18,5,0.0010702054794520547,8464.0,"(1000.0, 10000.0]",4
getAlarmEmail,13,5,0.0010702054794520547,8465.0,"(1000.0, 10000.0]",3
recaptchaSecret,15,5,0.0010702054794520547,8466.0,"(1000.0, 10000.0]",2
shouldLog,9,5,0.0010702054794520547,8467.0,"(1000.0, 10000.0]",2
isLiteral,9,5,0.0010702054794520547,8468.0,"(1000.0, 10000.0]",2
ComboBoxModel,13,5,0.0010702054794520547,8469.0,"(1000.0, 10000.0]",3
convertRate,11,5,0.0010702054794520547,8470.0,"(1000.0, 10000.0]",2
unidentifiedAccess,18,5,0.0010702054794520547,8471.0,"(1000.0, 10000.0]",2
convertTemplateParams,21,5,0.0010702054794520547,8472.0,"(1000.0, 10000.0]",3
lowerCaseSystemId,17,5,0.0010702054794520547,8473.0,"(1000.0, 10000.0]",4
newSingleThreadExecutor,23,5,0.0010702054794520547,8474.0,"(1000.0, 10000.0]",4
sucCount,8,5,0.0010702054794520547,8475.0,"(1000.0, 10000.0]",2
getAgentProtocols,17,5,0.0010702054794520547,8476.0,"(1000.0, 10000.0]",3
CommandExecutor,15,5,0.0010702054794520547,8477.0,"(1000.0, 10000.0]",2
reconciliationClient,20,5,0.0010702054794520547,8478.0,"(1000.0, 10000.0]",2
cookieUser,10,5,0.0010702054794520547,8479.0,"(1000.0, 10000.0]",2
escapeProcessing,16,5,0.0010702054794520547,8480.0,"(1000.0, 10000.0]",2
base64,6,5,0.0010702054794520547,8481.0,"(1000.0, 10000.0]",1
killByKiller,12,5,0.0010702054794520547,8482.0,"(1000.0, 10000.0]",3
uniqueKey,9,5,0.0010702054794520547,8483.0,"(1000.0, 10000.0]",2
countDown,9,5,0.0010702054794520547,8484.0,"(1000.0, 10000.0]",2
textTransfer,12,5,0.0010702054794520547,8485.0,"(1000.0, 10000.0]",2
endDate,7,5,0.0010702054794520547,8486.0,"(1000.0, 10000.0]",2
loginFormUrl,12,5,0.0010702054794520547,8487.0,"(1000.0, 10000.0]",3
validOctets,11,5,0.0010702054794520547,8488.0,"(1000.0, 10000.0]",2
createBackRef,13,5,0.0010702054794520547,8489.0,"(1000.0, 10000.0]",3
setFilter,9,5,0.0010702054794520547,8490.0,"(1000.0, 10000.0]",2
LOG_STARTUP_PERFORMANCE,23,5,0.0010702054794520547,8491.0,"(1000.0, 10000.0]",3
createChildInjector,19,5,0.0010702054794520547,8492.0,"(1000.0, 10000.0]",3
glueTypeEnum,12,5,0.0010702054794520547,8493.0,"(1000.0, 10000.0]",3
safeRowBoundsEnabled,20,5,0.0010702054794520547,8494.0,"(1000.0, 10000.0]",4
will,4,5,0.0010702054794520547,8495.0,"(1000.0, 10000.0]",1
createClosure,13,5,0.0010702054794520547,8496.0,"(1000.0, 10000.0]",2
getFont,7,5,0.0010702054794520547,8497.0,"(1000.0, 10000.0]",2
gluesource,10,5,0.0010702054794520547,8498.0,"(1000.0, 10000.0]",1
createComputer,14,5,0.0010702054794520547,8499.0,"(1000.0, 10000.0]",2
prepend,7,5,0.0010702054794520547,8500.0,"(1000.0, 10000.0]",1
LOCALE,6,5,0.0010702054794520547,8501.0,"(1000.0, 10000.0]",1
setLogWriter,12,5,0.0010702054794520547,8502.0,"(1000.0, 10000.0]",3
STATUS,6,5,0.0010702054794520547,8503.0,"(1000.0, 10000.0]",1
willAnswer,10,5,0.0010702054794520547,8504.0,"(1000.0, 10000.0]",2
useConstructorMappings,22,5,0.0010702054794520547,8505.0,"(1000.0, 10000.0]",3
getGetInvoker,13,5,0.0010702054794520547,8506.0,"(1000.0, 10000.0]",3
longerPrefix,12,5,0.0010702054794520547,8507.0,"(1000.0, 10000.0]",2
UUIDS,5,5,0.0010702054794520547,8508.0,"(1000.0, 10000.0]",1
getGenericSupertype,19,5,0.0010702054794520547,8509.0,"(1000.0, 10000.0]",3
Comparator,10,5,0.0010702054794520547,8510.0,"(1000.0, 10000.0]",1
getClassFileVersion,19,5,0.0010702054794520547,8511.0,"(1000.0, 10000.0]",4
reasonMap,9,5,0.0010702054794520547,8512.0,"(1000.0, 10000.0]",2
isLogUpdated,12,5,0.0010702054794520547,8513.0,"(1000.0, 10000.0]",3
countryCodeFromGeoLookup,24,5,0.0010702054794520547,8514.0,"(1000.0, 10000.0]",5
countryCodeTLDsMinus,20,5,0.0010702054794520547,8515.0,"(1000.0, 10000.0]",5
countryCodeTLDsPlus,19,5,0.0010702054794520547,8516.0,"(1000.0, 10000.0]",5
doBuildWithParameters,21,5,0.0010702054794520547,8517.0,"(1000.0, 10000.0]",4
getGenericDeclaration,21,5,0.0010702054794520547,8518.0,"(1000.0, 10000.0]",3
doBuild,7,5,0.0010702054794520547,8519.0,"(1000.0, 10000.0]",2
convertHexDigit,15,5,0.0010702054794520547,8520.0,"(1000.0, 10000.0]",3
GcmMessage,10,5,0.0010702054794520547,8521.0,"(1000.0, 10000.0]",2
setPageDataSourceElement,24,5,0.0010702054794520547,8522.0,"(1000.0, 10000.0]",5
GNUCLibrary,11,5,0.0010702054794520547,8523.0,"(1000.0, 10000.0]",2
pullOngoingStubbing,19,5,0.0010702054794520547,8524.0,"(1000.0, 10000.0]",3
LocationAwareLogger,19,5,0.0010702054794520547,8525.0,"(1000.0, 10000.0]",3
constant,8,5,0.0010702054794520547,8526.0,"(1000.0, 10000.0]",1
lpServiceName,13,5,0.0010702054794520547,8527.0,"(1000.0, 10000.0]",3
setExecutorParam,16,5,0.0010702054794520547,8528.0,"(1000.0, 10000.0]",3
constructFile,13,5,0.0010702054794520547,8529.0,"(1000.0, 10000.0]",2
uncheckImpl,11,5,0.0010702054794520547,8530.0,"(1000.0, 10000.0]",2
pc,2,5,0.0010702054794520547,8531.0,"(1000.0, 10000.0]",1
previousBuildInProgress,23,5,0.0010702054794520547,8532.0,"(1000.0, 10000.0]",4
constructorMappings,19,5,0.0010702054794520547,8533.0,"(1000.0, 10000.0]",2
keywordUpper,12,5,0.0010702054794520547,8534.0,"(1000.0, 10000.0]",2
getAdditionalPlannedCapacity,28,5,0.0010702054794520547,8535.0,"(1000.0, 10000.0]",4
pdp,3,5,0.0010702054794520547,8536.0,"(1000.0, 10000.0]",1
lpName,6,5,0.0010702054794520547,8537.0,"(1000.0, 10000.0]",2
LocationImpl,12,5,0.0010702054794520547,8538.0,"(1000.0, 10000.0]",2
LockedException,15,5,0.0010702054794520547,8539.0,"(1000.0, 10000.0]",2
shouldRetry,11,5,0.0010702054794520547,8540.0,"(1000.0, 10000.0]",2
shouldSkip,10,5,0.0010702054794520547,8541.0,"(1000.0, 10000.0]",2
DblclickOptions,15,5,0.0010702054794520547,8542.0,"(1000.0, 10000.0]",2
redemptionTime,14,5,0.0010702054794520547,8543.0,"(1000.0, 10000.0]",2
lpcName,7,5,0.0010702054794520547,8544.0,"(1000.0, 10000.0]",2
getXxlJobGroupDao,17,5,0.0010702054794520547,8545.0,"(1000.0, 10000.0]",5
getChildElement,15,5,0.0010702054794520547,8546.0,"(1000.0, 10000.0]",3
lastChecked,11,5,0.0010702054794520547,8547.0,"(1000.0, 10000.0]",2
connectTime,11,5,0.0010702054794520547,8548.0,"(1000.0, 10000.0]",2
connectionTypeCode,18,5,0.0010702054794520547,8549.0,"(1000.0, 10000.0]",3
connectToDataSource,19,5,0.0010702054794520547,8550.0,"(1000.0, 10000.0]",4
getIn,5,5,0.0010702054794520547,8551.0,"(1000.0, 10000.0]",2
safeResultHandlerEnabled,24,5,0.0010702054794520547,8552.0,"(1000.0, 10000.0]",4
UnusedStubbingReporting,23,5,0.0010702054794520547,8553.0,"(1000.0, 10000.0]",3
connectionColor,15,5,0.0010702054794520547,8554.0,"(1000.0, 10000.0]",2
LogException,12,5,0.0010702054794520547,8555.0,"(1000.0, 10000.0]",2
evaluateAll,11,5,0.0010702054794520547,8556.0,"(1000.0, 10000.0]",2
LoaderUtils,11,5,0.0010702054794520547,8557.0,"(1000.0, 10000.0]",2
DisabledException,17,5,0.0010702054794520547,8558.0,"(1000.0, 10000.0]",2
controlPanel,12,5,0.0010702054794520547,8559.0,"(1000.0, 10000.0]",2
contextListener,15,5,0.0010702054794520547,8560.0,"(1000.0, 10000.0]",2
getHystrixCollapser,19,5,0.0010702054794520547,8561.0,"(1000.0, 10000.0]",3
contextMenu,11,5,0.0010702054794520547,8562.0,"(1000.0, 10000.0]",2
contextProperties,17,5,0.0010702054794520547,8563.0,"(1000.0, 10000.0]",2
normalisePluginName,19,5,0.0010702054794520547,8564.0,"(1000.0, 10000.0]",3
selectEventType,15,5,0.0010702054794520547,8565.0,"(1000.0, 10000.0]",3
nRows,5,5,0.0010702054794520547,8566.0,"(1000.0, 10000.0]",2
getChildNodes,13,5,0.0010702054794520547,8567.0,"(1000.0, 10000.0]",3
evalDouble,10,5,0.0010702054794520547,8568.0,"(1000.0, 10000.0]",2
router,6,5,0.0010702054794520547,8569.0,"(1000.0, 10000.0]",1
setTriggerLastTime,18,5,0.0010702054794520547,8570.0,"(1000.0, 10000.0]",4
userCookie,10,5,0.0010702054794520547,8571.0,"(1000.0, 10000.0]",2
evalBoolean,11,5,0.0010702054794520547,8572.0,"(1000.0, 10000.0]",2
convertBuiltinType,18,5,0.0010702054794520547,8573.0,"(1000.0, 10000.0]",3
ListBoxModel,12,5,0.0010702054794520547,8574.0,"(1000.0, 10000.0]",3
getHystrixCommand,17,5,0.0010702054794520547,8575.0,"(1000.0, 10000.0]",3
getID,5,5,0.0010702054794520547,8576.0,"(1000.0, 10000.0]",2
peeking,7,5,0.0010702054794520547,8577.0,"(1000.0, 10000.0]",1
recordTermination,17,5,0.0010702054794520547,8578.0,"(1000.0, 10000.0]",2
selectItem,10,5,0.0010702054794520547,8579.0,"(1000.0, 10000.0]",2
contentEquals,13,5,0.0010702054794520547,8580.0,"(1000.0, 10000.0]",2
containsSymlink,15,5,0.0010702054794520547,8581.0,"(1000.0, 10000.0]",2
rootUsername,12,5,0.0010702054794520547,8582.0,"(1000.0, 10000.0]",2
requestVolumeThreshold,22,5,0.0010702054794520547,8583.0,"(1000.0, 10000.0]",3
containsIgnoreCase,18,5,0.0010702054794520547,8584.0,"(1000.0, 10000.0]",3
requestVariables,16,5,0.0010702054794520547,8585.0,"(1000.0, 10000.0]",2
requestVariableInstance,23,5,0.0010702054794520547,8586.0,"(1000.0, 10000.0]",3
HystrixContextScheduler,23,5,0.0010702054794520547,8587.0,"(1000.0, 10000.0]",3
Cloud,5,5,0.0010702054794520547,8588.0,"(1000.0, 10000.0]",1
containers,10,5,0.0010702054794520547,8589.0,"(1000.0, 10000.0]",1
winreg_OpenKey,14,5,0.0010702054794520547,8590.0,"(1000.0, 10000.0]",3
TcpSlaveAgentListenerRescheduler,32,5,0.0010702054794520547,8591.0,"(1000.0, 10000.0]",5
holdOffBuildUntilUserSave,25,5,0.0010702054794520547,8592.0,"(1000.0, 10000.0]",6
okWithMarkup,12,5,0.0010702054794520547,8593.0,"(1000.0, 10000.0]",3
setGlueUpdatetime,17,5,0.0010702054794520547,8594.0,"(1000.0, 10000.0]",3
credentialParts,15,5,0.0010702054794520547,8595.0,"(1000.0, 10000.0]",2
credentialScope,15,5,0.0010702054794520547,8596.0,"(1000.0, 10000.0]",2
groupCount,10,5,0.0010702054794520547,8597.0,"(1000.0, 10000.0]",2
criticalFields,14,5,0.0010702054794520547,8598.0,"(1000.0, 10000.0]",2
criticalFieldsLock,18,5,0.0010702054794520547,8599.0,"(1000.0, 10000.0]",3
resultMapElement,16,5,0.0010702054794520547,8600.0,"(1000.0, 10000.0]",3
crumbFieldName,14,5,0.0010702054794520547,8601.0,"(1000.0, 10000.0]",3
dispatchMessage,15,5,0.0010702054794520547,8602.0,"(1000.0, 10000.0]",2
plannedCapacity,15,5,0.0010702054794520547,8603.0,"(1000.0, 10000.0]",2
hasFilter,9,5,0.0010702054794520547,8604.0,"(1000.0, 10000.0]",2
JobRegistryHelper,17,5,0.0010702054794520547,8605.0,"(1000.0, 10000.0]",3
localizable,11,5,0.0010702054794520547,8606.0,"(1000.0, 10000.0]",1
endpointDescription,19,5,0.0010702054794520547,8607.0,"(1000.0, 10000.0]",2
isIdOrFullnameAllowed,21,5,0.0010702054794520547,8608.0,"(1000.0, 10000.0]",5
setGlueType,11,5,0.0010702054794520547,8609.0,"(1000.0, 10000.0]",3
vmName2,7,5,0.0010702054794520547,8610.0,"(1000.0, 10000.0]",2
newWorkspacesDir,16,5,0.0010702054794520547,8611.0,"(1000.0, 10000.0]",3
getClockDifferenceCallable,26,5,0.0010702054794520547,8612.0,"(1000.0, 10000.0]",4
ConsistentHash,14,5,0.0010702054794520547,8613.0,"(1000.0, 10000.0]",2
KERN_PROC_ALL,13,5,0.0010702054794520547,8614.0,"(1000.0, 10000.0]",3
lDay,4,5,0.0010702054794520547,8615.0,"(1000.0, 10000.0]",2
isCanceled,10,5,0.0010702054794520547,8616.0,"(1000.0, 10000.0]",2
getExecutionTimeInMilliseconds,30,5,0.0010702054794520547,8617.0,"(1000.0, 10000.0]",5
AVATAR,6,5,0.0010702054794520547,8618.0,"(1000.0, 10000.0]",1
threadInfo,10,5,0.0010702054794520547,8619.0,"(1000.0, 10000.0]",2
creationOfLegacyTokenEnabled,28,5,0.0010702054794520547,8620.0,"(1000.0, 10000.0]",5
ensureLoaded,12,5,0.0010702054794520547,8621.0,"(1000.0, 10000.0]",2
HystrixObservableCollapser,26,5,0.0010702054794520547,8622.0,"(1000.0, 10000.0]",3
what,4,5,0.0010702054794520547,8623.0,"(1000.0, 10000.0]",1
pushType,8,5,0.0010702054794520547,8624.0,"(1000.0, 10000.0]",2
JsonPrimitive,13,5,0.0010702054794520547,8625.0,"(1000.0, 10000.0]",2
creating,8,5,0.0010702054794520547,8626.0,"(1000.0, 10000.0]",1
newestTs,8,5,0.0010702054794520547,8627.0,"(1000.0, 10000.0]",2
endValue,8,5,0.0010702054794520547,8628.0,"(1000.0, 10000.0]",2
isNullable,10,5,0.0010702054794520547,8629.0,"(1000.0, 10000.0]",2
pluginAll,9,5,0.0010702054794520547,8630.0,"(1000.0, 10000.0]",2
currentCorePoolSize,19,5,0.0010702054794520547,8631.0,"(1000.0, 10000.0]",4
Context,7,5,0.0010702054794520547,8632.0,"(1000.0, 10000.0]",1
currentDevices,14,5,0.0010702054794520547,8633.0,"(1000.0, 10000.0]",2
currentDir,10,5,0.0010702054794520547,8634.0,"(1000.0, 10000.0]",2
getEnumConstants,16,5,0.0010702054794520547,8635.0,"(1000.0, 10000.0]",3
getEntryUrl,11,5,0.0010702054794520547,8636.0,"(1000.0, 10000.0]",3
currentObject,13,5,0.0010702054794520547,8637.0,"(1000.0, 10000.0]",2
websocketEvent,14,5,0.0010702054794520547,8638.0,"(1000.0, 10000.0]",2
currentPoolSize,15,5,0.0010702054794520547,8639.0,"(1000.0, 10000.0]",3
currentPrefix,13,5,0.0010702054794520547,8640.0,"(1000.0, 10000.0]",2
currentProfile,14,5,0.0010702054794520547,8641.0,"(1000.0, 10000.0]",2
currentQueueSize,16,5,0.0010702054794520547,8642.0,"(1000.0, 10000.0]",3
DIALOG,6,5,0.0010702054794520547,8643.0,"(1000.0, 10000.0]",1
getEntryID,10,5,0.0010702054794520547,8644.0,"(1000.0, 10000.0]",3
newline,7,5,0.0010702054794520547,8645.0,"(1000.0, 10000.0]",1
currentConstruction,19,5,0.0010702054794520547,8646.0,"(1000.0, 10000.0]",2
ContentUtils,12,5,0.0010702054794520547,8647.0,"(1000.0, 10000.0]",2
requestsByKey,13,5,0.0010702054794520547,8648.0,"(1000.0, 10000.0]",3
restartIfNecessary,18,5,0.0010702054794520547,8649.0,"(1000.0, 10000.0]",3
groupLogs,9,5,0.0010702054794520547,8650.0,"(1000.0, 10000.0]",2
getErrorCount,13,5,0.0010702054794520547,8651.0,"(1000.0, 10000.0]",3
currentAvatar,13,5,0.0010702054794520547,8652.0,"(1000.0, 10000.0]",2
currentActiveCount,18,5,0.0010702054794520547,8653.0,"(1000.0, 10000.0]",3
readMessage,11,5,0.0010702054794520547,8654.0,"(1000.0, 10000.0]",2
groupLanguage,13,5,0.0010702054794520547,8655.0,"(1000.0, 10000.0]",2
jdkTool,7,5,0.0010702054794520547,8656.0,"(1000.0, 10000.0]",2
JobInfoController,17,5,0.0010702054794520547,8657.0,"(1000.0, 10000.0]",3
isNullObject,12,5,0.0010702054794520547,8658.0,"(1000.0, 10000.0]",3
getCmdCount,11,5,0.0010702054794520547,8659.0,"(1000.0, 10000.0]",3
endTime,7,5,0.0010702054794520547,8660.0,"(1000.0, 10000.0]",2
offer,5,5,0.0010702054794520547,8661.0,"(1000.0, 10000.0]",1
isOK,4,5,0.0010702054794520547,8662.0,"(1000.0, 10000.0]",2
newWizard,9,5,0.0010702054794520547,8663.0,"(1000.0, 10000.0]",2
preparedStatement,17,5,0.0010702054794520547,8664.0,"(1000.0, 10000.0]",2
shortKey,8,5,0.0010702054794520547,8665.0,"(1000.0, 10000.0]",2
createHistoryWidget,19,5,0.0010702054794520547,8666.0,"(1000.0, 10000.0]",3
none,4,5,0.0010702054794520547,8667.0,"(1000.0, 10000.0]",1
createIfNotExist,16,5,0.0010702054794520547,8668.0,"(1000.0, 10000.0]",4
STRICT_STUBS,12,5,0.0010702054794520547,8669.0,"(1000.0, 10000.0]",2
TAR,3,5,0.0010702054794520547,8670.0,"(1000.0, 10000.0]",1
okButton,8,5,0.0010702054794520547,8671.0,"(1000.0, 10000.0]",2
divider,7,5,0.0010702054794520547,8672.0,"(1000.0, 10000.0]",1
createGraph,11,5,0.0010702054794520547,8673.0,"(1000.0, 10000.0]",2
uuids,5,5,0.0010702054794520547,8674.0,"(1000.0, 10000.0]",1
ANONYMOUS_READ,14,5,0.0010702054794520547,8675.0,"(1000.0, 10000.0]",2
DigestUtils,11,5,0.0010702054794520547,8676.0,"(1000.0, 10000.0]",2
offsetOfInsertionPoint,22,5,0.0010702054794520547,8677.0,"(1000.0, 10000.0]",4
createListener,14,5,0.0010702054794520547,8678.0,"(1000.0, 10000.0]",2
logRecords,10,5,0.0010702054794520547,8679.0,"(1000.0, 10000.0]",2
v1,2,5,0.0010702054794520547,8680.0,"(1000.0, 10000.0]",1
logStatus,9,5,0.0010702054794520547,8681.0,"(1000.0, 10000.0]",2
createTextTempFile,18,5,0.0010702054794520547,8682.0,"(1000.0, 10000.0]",4
successfulBatchResults,22,5,0.0010702054794520547,8683.0,"(1000.0, 10000.0]",3
createCopyOnWriteList,21,5,0.0010702054794520547,8684.0,"(1000.0, 10000.0]",5
getFlags,8,5,0.0010702054794520547,8685.0,"(1000.0, 10000.0]",2
getAllExecutors,15,5,0.0010702054794520547,8686.0,"(1000.0, 10000.0]",3
getFingerprints,15,5,0.0010702054794520547,8687.0,"(1000.0, 10000.0]",2
DirectoryBrowserSupport,23,5,0.0010702054794520547,8688.0,"(1000.0, 10000.0]",3
loggerName,10,5,0.0010702054794520547,8689.0,"(1000.0, 10000.0]",2
createEmptyLabel,16,5,0.0010702054794520547,8690.0,"(1000.0, 10000.0]",3
rand,4,5,0.0010702054794520547,8691.0,"(1000.0, 10000.0]",1
AbstractAsyncNodeMonitorDescriptor,34,5,0.0010702054794520547,8692.0,"(1000.0, 10000.0]",5
v3,2,5,0.0010702054794520547,8693.0,"(1000.0, 10000.0]",1
