word,frequency
getClassFromIndex,3
getListener,3
t2,3
localLauncher,3
archives,3
deprecations,3
isDeleted,3
sw,3
tz,3
Predicate,3
libs,3
doFilter,3
valueOf,3
BootFailure,3
enabledAnyPlugins,3
conn,3
resolvePluginDependencies,3
setLevel,3
ParameterizedJobMixIn,3
filtered,3
cons,3
streams,3
getLoadedIndex,3
ze,3
props,3
pluginMeta,3
jarURL,3
Locator2,3
getIOtriplet,3
RingBufferLogHandler,3
pluginListed,3
readFully,3
ProjectRunnable,3
pluginFile,3
receivedCount,3
MetadataCache,3
closeAndLogFailures,3
describedHomeDir,3
getBaseClass,3
onExit,3
getDefaultRingBufferSize,3
xml,3
cout,3
ConnectionHandler,3
localAddress,3
setParameters,3
atomicGeneration,3
higherTrace,3
TransformerFactory,3
ValidateAntFileMask,3
candidates,3
success,3
cmdLines,3
dependencyMap,3
getBackupFile,3
JellyMap,3
grp,3
updateDependency,3
setTransportAuth2,3
PluginUpdateMonitor,3
EXIT,3
newInputStreamDenyingSymlinkAsNeeded,3
pluginWarnings,3
SELFPUMP_INPUT,3
EmptyChangeLogSet,3
pis,3
waitFor,3
forCurrentUser,3
updateSite,3
Deprecation,3
SecretKey,3
getDirectoryScanner,3
guessBrowser,3
paramGen,3
found,3
checkPermissionForValidate,3
isDevelopmentMode,3
latest,3
implied,3
getIncludedFilesCount,3
recurrencePeriod,3
removeComponent,3
formData,3
STDIN,3
setCurrent,3
onStderr,3
ModelObjectWithContextMenu,3
readPemFile,3
toExternalForm,3
dependentsDisableStatus,3
ReadToTar,3
lookupSingleton,3
CopyRecursiveRemoteToLocal,3
onStdin,3
shutdown,3
setRequestMethod,3
denySymlink,3
showAllCommands,3
derivedMethod,3
XML,3
CURRENT_COMMAND,3
Paths,3
BUFFER_SIZE,3
setOptionalDependents,3
getTmpFile,3
prior,3
AbstractList,3
MoveAllChildrenTo,3
CliTransportAuthenticator,3
excerpt,3
CreateTempFile,3
refererIndex,3
childFileSymbolic,3
existing,3
archivedPath,3
print,3
getRootUrl,3
action,3
generatePublic,3
getClientCharset,3
reversedDuplicatedOrder,3
IsDescendant,3
SymlinkDiscardingFileFilter,3
ioWithCause,3
createCookie,3
InstantiationException,3
CopyToWithPermission,3
enableDependencies,3
UntarFrom,3
onArg,3
getAuthor,3
maxSize,3
UnzipRemote,3
getRequiredGlobalConfigPagePermission,3
STARTED,3
_getChannelForSerialization,3
KillTask,3
hpiResUrl,3
readInt,3
ConsoleAnnotatorFactory,3
buildStep,3
targetFile,3
writeInt,3
getScheme,3
numLoaded,3
junction,3
getRestOfPath,3
createDescriptorList,3
StaplerProxy,3
ids,3
workspacePath,3
TopLevelItemDescriptor,3
getIndices,3
getHudsonHome,3
getParameter,3
getChangeSets,3
getNestLevel,3
diffieHellman,3
headerName,3
_lastStart,3
AccessDeniedException,3
higherEnd,3
finished,3
Chmod,3
createIv,3
hasCategory,3
mappedPlugins,3
writeToTar,3
ioe,3
logInputStream,3
iconSize,3
topLevelProjects,3
raw,3
getThreadName,3
listDelta,3
VariableResolver,3
logMessageShown,3
ParameterizedType,3
expectingFile,3
ID_DEFAULT,3
getSourceClassName,3
SetLastModified,3
aByte,3
_load,3
printResult,3
dependencySpec,3
joining,3
updateByXml,3
reportAtomicFailure,3
findAncestorDependencyClassLoader,3
jexl,3
UnixSu,3
defaultNumber,3
SimpleFormatter,3
getScm,3
Lock,3
IllegalAccessException,3
notFatal,3
PlainCliEndpointResponse,3
SymlinkRetainingFileFilter,3
addDependencies,3
unit,3
Format,3
encodeToString,3
logPluginWarnings,3
STDERR,3
o1DisplayName,3
getSorted,3
AntWithFindResourceClassLoader,3
PermalinkList,3
responseData,3
replaceFirst,3
cookies,3
deltaExtensions,3
getItems,3
ONE_YEAR_MS,3
toUpperCase,3
sync,3
UntarRemote,3
getResponseMessage,3
classPath,3
WriteToTar,3
RemoteLauncher,3
replaceBy,3
JellyJexlContext,3
acegisecurity,3
reset,3
matched,3
CreateTempDir,3
onEncoding,3
jarURLConnection,3
slashCount,3
ClientSide,3
HasSymlink,3
rootUrl,3
visitSymlink,3
addTo,3
getPlainText,3
PMConstructor,3
hasAdoptThisPluginLabel,3
setPlugin,3
move,3
resp,3
toCommandArray,3
GlobalConfigurationCategory,3
parseClassPath,3
joinPath,3
getCurrentDescriptorByNameUrl,3
ParameterValue,3
ENABLE_PLUGIN_DEPENDENCIES_VERSION_CHECK,3
STDOUT,3
setDoOutput,3
isDetached,3
copyBundledPlugin,3
FileSystemException,3
oldName,3
jvm,3
Objects,3
isSnapshot,3
NO_CHANGES,3
getIncludedFiles,3
readAuthFromFile,3
await,3
END_STDIN,3
SAXParserFactory,3
cutCycleAt,3
getServerName,3
output,3
getEncoder,3
DNSMultiCast,3
createTextTempFile,3
JenkinsJVMAccess,3
Supplier,3
ServletResponse,3
WorkspaceSnapshot,3
NULL,3
level,3
parents,3
FileWriter,3
getResourcePath,3
hasParameter,3
disableWithoutCheck,3
APP,3
tempSymlinkPath,3
view_s,3
maxRedirects,3
readResolve,3
requested,3
ARG,3
addPathFiles,3
deps,3
store,3
loadSezpozIndices,3
SymlinkTo,3
pluginWrapper,3
higher,3
pluginListJSON,3
printPlugin,3
rootPathString,3
receivedBytes,3
StdinCopyThread,3
findTokens,3
Unpack,3
getById,3
validateRelativeDirectory,3
initializerFinder,3
parameterization,3
AbstractScmTagAction,3
getApi,3
realKey,3
plain,3
tar,3
sysProp,3
CopyRecursiveLocal,3
SESSION_HASH,3
ZipOutputStream,3
cancel,2
CipherOutputStream,2
getCrumb,2
ConsoleAnnotationDescriptor,2
createReader,2
getLastModified,2
findFirst,2
addHyperlink,2
cfg,2
AtomicLong,2
Length,2
klazz,2
y,2
JVM,2
writeStdin,2
getChangeSetLink,2
hasCycle,2
AlgorithmParameterGenerator,2
AdaptedIterator,2
MappedResourceCollection,2
headers,2
putNextEntry,2
pollChanges,2
pluginClazz,2
executor,2
block,2
LockInfo,2
Mkdirs,2
HttpsURLConnection,2
Warning,2
instantiate,2
getOrderedVariableNames,2
allPermission,2
GetEnvVars,2
getGeneration,2
legacyName,2
com,2
fileAlreadyExistsException,2
getBundle,2
Archiver,2
CLIAction,2
ClassLoaders,2
ConnectNodeCommand,2
cleanUp,2
MAX_REDIRECTS,2
ZoneId,2
SocketChannelStream,2
getSiteList,2
isCollapsed,2
approxDelay,2
setCaseSensitive,2
getRecord,2
Computer_NoSuchSlaveExists,2
verifyJenkinsConnection,2
GC_AFTER_FAILED_DELETE,2
isDeprecated,2
lhs,2
Runnable,2
lib,2
actual,2
listUpPlugins,2
FilterChain,2
isNewerThan,2
setHasCycleDependency,2
attributeName,2
isDuplicate,2
func,2
IsUnix,2
toASCIIString,2
AntClassLoader,2
Locator,2
proceedToNextStateFrom,2
getWorkDir,2
ClientManager,2
UDPBroadcastThread,2
PermissionGroup,2
filterConfig,2
ThreadGroup,2
setParent,2
getData,2
ComputerSet,2
TAG,2
None,2
zipDir,2
CertificateException,2
buildEnvVars,2
WindowsUtil,2
DRIVE_PATTERN,2
WAIT_BETWEEN_DELETION_RETRIES,2
Handler,2
X509EncodedKeySpec,2
getCurrentLocale,2
calcName,2
Copy,2
getCurrentJellyContext,2
METHOD,2
URLDecoder,2
getMd5,2
nextCh,2
descriptors,2
toInstance,2
hasChanges,2
StreamSource,2
Data,2
Session,2
getBundledPluginsFromProperty,2
getFullName,2
DummyImpl,2
SecurityUtils,2
changeSet,2
domain,2
GetTotalDiskSpace,2
uid,2
ParserConfigurationException,2
getCanonicalPath,2
keySize,2
InterruptedIOException,2
waitMask,2
test,2
getBundledJpiManifestStream,2
Area,2
CMD_METACHARS,2
loc2,2
uiList,2
sitePlugins,2
PipedOutputStream,2
title,2
hasOptionalDependents,2
ticks,2
getAvailables,2
DEFAULT,2
startPlugin,2
getMethodAndInterfaceDeclarations,2
supplier,2
analyzeCrash,2
fireOnChange,2
childPath,2
CORE_ONLY_DEPENDANT,2
evaluate,2
snapshot,2
manifestHeaderInput,2
skip,2
dependentDisableStatus,2
isFileAncestorSymlink,2
tryCopyWithAttributes,2
PageDecorator,2
forward,2
AboutJenkins,2
createExpression,2
SshClient,2
ParameterizedJob,2
WritePipe,2
RSAPublicKey,2
WhoAmICommand,2
SocketAddress,2
createInstance,2
interrupted,2
InvocationTargetException,2
Errno,2
suppressed,2
warnedSymlinks,2
included,2
CSV,2
thread,2
CountDownLatch,2
Downloadable,2
SaveableListener,2
TarArchiveInputStream,2
removeAll,2
containsHpiJpi,2
getBootFailureFile,2
EDIT,2
AtomicBoolean,2
ATOMIC_MOVE,2
statusCode,2
iotaGen,2
VARIABLE,2
LIBC,2
getJellyViewsInformationForCurrentRequest,2
hasLatestVersionNewerThanOffered,2
isDone,2
checkSCM,2
negate,2
getResult,2
computeVersion,2
loaders,2
modeToPermissions,2
POSIX,2
INSTALLING,2
Unclassified,2
getAgentProtocols,2
setConnectTimeout,2
getOriginalDependencyErrors,2
FORCE_SESSION_TRACKING_BY_COOKIE_PROP,2
TYPE,2
terminate,2
NOOP,2
DaemonThreadFactory,2
sendError,2
setAuthentication,2
diagnosisProblem,2
resolveEntity,2
enablePlugin,2
respondHello,2
ZipFileSet,2
manifestBytes,2
getURL,2
setLength,2
createInjector,2
Absolutize,2
Category,2
symlinking,2
AffectedFile,2
getModifiers,2
UI_REFRESH,2
ReadToString,2
intValue,2
ID_UPLOAD,2
Delete,2
listParentFiles,2
updateTransientDependencies,2
Util_month,2
hasWarnings,2
HelpCommand,2
google,2
RETURN_CODE_NOT_DISABLED_DEPENDANTS,2
OutputImpl,2
DAYS,2
LegacyInstancesAreScopedToHudson,2
createSymlinkAtomic,2
publicId,2
UNC_PATTERN,2
locator,2
qName,2
notifyAll,2
voh,2
PosixFilePermissions,2
PatternSet,2
errorCodeParser,2
attributesToCapture,2
headerValue,2
SHORT,2
setClientCharset,2
setLastModifiedIfPossible,2
release,2
jenkinsUrl,2
currentAuth,2
LastModified,2
elseValue,2
explode,2
IO,2
VALIDATE_ANT_FILE_MASK_BOUND,2
asFileAttribute,2
ChartUtil,2
XSTREAM2,2
setThrown,2
sendRedirect,2
createChangeLogParser,2
resolvePathIfRelative,2
plainHttpConnection,2
viewName,2
getVersionOf,2
isUserTimeZoneOverride,2
ServerSocketChannel,2
timeInMillis,2
getExpression,2
itUrl,2
resolveSymlinkToFile,2
NO,2
_findResource,2
getServletContext,2
symlinkTo,2
MAX_SUPPORTED_MODE,2
isNoProxyHost,2
NoCheckTrustManager,2
getDiffString2,2
getSourceMethodName,2
iota,2
deleteContents,2
getContextClassLoader,2
createCredentials,2
showCommandDetails,2
pluginSuperclass,2
getDeclaringClass,2
delimiters,2
INCOMPARABLE,2
disabled,2
SU,2
aLocal,2
isForNewerHudson,2
x509Certificates,2
US,2
requiresOf,2
getDerivedDependencyErrors,2
Filter,2
doClose,2
dependencyTokens,2
BasicFileAttributes,2
vPath,2
sshPort,2
FIELD,2
future2,2
groupCount,2
getDescriptorOrDie,2
JexlContext,2
GetFreeDiskSpace,2
updateInfo,2
prepareWorkspace,2
ClearQueueCommand,2
errorMessage,2
createShell,2
closeableOwner,2
RoleChecker,2
createClassJarFromWebInfClasses,2
isSymbolicLink,2
specificRuleList,2
isAbsoluteUri,2
SHOW_PID,2
execCmd,2
RetentionStrategy,2
initMaster,2
DummyLauncher,2
AuthorizationStrategy,2
supportedFileAttributeViews,2
ExpressionFactory,2
pathInfo,2
hasDependents,2
remotePost,2
fin,2
actuallyRead,2
getOwner,2
incrementGeneration,2
systemDefault,2
fix,2
getHomeDir,2
getInfoFromAllSites,2
JavaSpecificationVersion,2
RETURN_CODE_NO_SUCH_PLUGIN,2
subMap,2
RemoteProc,2
bc,2
RESOURCE_PATH,2
removeExisting,2
bCaseSensitive,2
httpResp,2
newCachedThreadPool,2
HttpClient,2
IndexOutOfBoundsException,2
setUncaughtExceptionHandler,2
UnsupportedEncodingException,2
getParentThread,2
wrappedZOut,2
buildEnvironment,2
Number,2
ga,2
DefaultHandler,2
DEFAULT_XSTREAM,2
HeadBufferingStream,2
nullText,2
initStrategy,2
DecoratedLauncher,2
charset,2
sendEndStdin,2
addPlugin,2
strings,2
backupPlugin,2
createZipArchive,2
li,2
adminCheck,2
listPluginArchives,2
getComputerNames,2
dependencyError,2
isDarwin,2
closeableName,2
getKeys,2
clearLegacyInstances,2
bearerToken,2
Cloud,2
getNode,2
overrideExpandingAll,2
hasStylesheet,2
smallLabel,2
HudsonIsLoading,2
archiverFactory,2
Cloneable,2
singular,2
updateServerRetrier,2
sshHost,2
exitStatus,2
getLockName,2
single,2
orig,2
toMap,2
ts,2
Guice,2
vc,2
DisconnectNodeCommand,2
ObjectOutputStream,2
wf,2
RestartNotSupportedException,2
hasUpdate,2
DEBUG_YUI,2
configuredPort,2
getDirectChild,2
cond,2
allocator,2
problem,2
javaExe,2
PasswordAuthentication,2
getThreadState,2
getLocalAddress,2
getDeclaredMethods,2
emptyMap,2
getViewName,2
getInitLevel,2
loadScript,2
newHome,2
toInstant,2
depth,2
getUserInfo,2
minimum,2
DefaultGuiceExtensionAnnotation,2
UnzipLocal,2
ruleWrapper,2
reqUri,2
visitor,2
redirectError,2
usePluginFirstClassLoader,2
supportsDynamicLoad,2
requestPath,2
SecurityRealm,2
ConsoleHandler,2
GetMethod,2
dependencyVersion,2
getLocation,2
ToURI,2
MAYBE,2
createPluginStrategy,2
sshConnection,2
ReloadJobCommand,2
registrar,2
DecimalFormat,2
getIncludedDirsCount,2
getCrumbRequestField,2
PipedInputStream,2
LogFactory,2
enumeration,2
PORT,2
arg1,2
threadsLen,2
argv,2
fatal,2
getACL,2
indexItem,2
emptyJSON,2
syncLocalIO,2
inject,2
spliterator,2
warnWindowsSymlink,2
getCategoriesStream,2
NEEDS_QUOTING,2
Util_minute,2
GroovyshCommand,2
Default,2
isDowngradable,2
getRuntime,2
INSIGNIFICANT,2
UNIX,2
NoCloseOutputStream,2
GlobPatternMapper,2
pkg,2
GZIPInputStream,2
extra,2
getPreviousBuild,2
showFullPath,2
CancelQuietDownCommand,2
localPath,2
iso8601DateTime,2
getProperties,2
fatalOf,2
setDefault,2
groovy,2
fqcn,2
ClientEndpointConfig,2
AbstractDescribableImpl,2
BuildStepDescriptor,2
toLocalDate,2
registerOptionHandlers,2
ZipFile,2
last,2
adapt,2
warn,2
setTaskType,2
plural,2
getParameterTypes,2
ClientSession,2
beforeOf,2
SCMTriggerItem,2
SHORTER_STRING_FIRST,2
staticLink,2
SSLContext,2
shutdownOutput,2
getGlobalConfigPage,2
ObjectInputStream,2
identifyPluginShortName,2
Util_hour,2
program,2
setContextClassLoader,2
PERMISSIONS_MASK,2
DigestInputStream,2
CaptchaSupport,2
getCrumbIssuer,2
attainsOf,2
useAutoBrowserHolder,2
PluginWrapper_NoSuchPlugin,2
allItems,2
createCopyOnWriteList,2
doReload,2
bigUnit,2
TaskMethodFinder,2
tryToResolveRedirects,2
Items,2
displayNameOf,2
isSupported,2
sendArg,2
registerHandler,2
readStderr,2
__delim,2
getDeprecatedPlugins,2
SIDE_BUFFER_SIZE,2
credentials,2
Formatter,2
ViewsTabBar,2
isLetter,2
Digest,2
_findResources,2
getHandlers,2
getUserTimeZone,2
CUSTOM_PLUGIN_MANAGER,2
HTTP_OK,2
GetUsableDiskSpace,2
ServletFileUpload,2
getDeclaredConstructor,2
unzipExceptClasses,2
ThreadSorter,2
sendLocale,2
Closure,2
TransformerFactoryConfigurationError,2
startElement,2
initPageVariables,2
ExecutorService,2
ABSOLUTE_PREFIX_PATTERN,2
ICON_SIZE,2
getAvatar,2
getPluginClass,2
JenkinsReloadFailed,2
createDirectories,2
tailMap,2
StreamSupport,2
printIndented,2
addSync,2
WINDOWS,2
bindJSON,2
AbstractInterceptorCallableWrapper,2
ParametersAction,2
getLevel,2
getOriginalRequestURI,2
DateFormat,2
versionSpec,2
readStdout,2
infer,2
XmlCommandRegistrar,2
getParams,2
quoteArgument,2
jenkinsJVM,2
AbstractModule,2
getDetachedPlugins,2
oldParts,2
paneId,2
relOrAbsolute,2
disablePlugins,2
Expand,2
getBaseClassLoader,2
RepositoryBrowsers,2
logRecords,2
Context,2
initializeComponents,2
propertyName,2
MANAGE,2
CLIEndpoint,2
setIfNull,2
idB,2
idA,2
DownloadService,2
_findClass,2
osgiProperty,2
countEntries,2
expires,2
setDir,2
readRaw,2
servicesIter,2
generateKeyPair,2
ReadLink,2
ParametersDefinitionProperty,2
copyStream,2
is1_346OrLater,2
afterOf,2
ModelObject,2
MANDATORY,2
delimiter,2
OnMaster,2
isDescendant,2
installLogger,2
findClass,2
releaseClassLoader,2
createSymbolicLink,2
Inject,2
GroovyShell,2
JellyException,2
Executors,2
poll,2
GZIPOutputStream,2
getJobPropertyDescriptors,2
onChange,2
bLocal,2
readFileToString,2
defaultString,2
getSimpleName,2
replacement,2
array,2
askForPasswd,2
FileSystems,2
getNodeName,2
ExtensionListView,2
EMPTY_STRING_ARRAY,2
verifier,2
_env,2
IsDirectory,2
StandardOpenOption,2
QuietDownCommand,2
Runtime,2
ExceptionCatchingThreadFactory,2
concat,2
isForNewerJava,2
allPlugins,2
ViewOptionHandler,2
getBuilds,2
DEFAULT_URL_FACTORY,2
potentialChild,2
initialize,2
register,2
unzipFrom,2
PluginWrapper_obsolete,2
fromXML,2
browserFromBuild,2
FAULT_TOLERANT_SCOPE,2
considerDetachedPlugin,2
nullify,2
newSAXParser,2
localName,2
exec,2
prevalidateConfig,2
NullPointerException,2
nullOut,2
username,2
installExpressionFactory,2
getRemotingMinimumVersion,2
getNumber,2
sendStart,2
UPDATE,2
LocaleProvider,2
FilterConfig,2
closure,2
getMinimumJavaVersion,2
getAgentProtocolNames,2
ignoringSymlinks,2
NodeProperty,2
getCurrent,2
DirectoryFilter,2
getDescription,2
getHostAddress,2
InstallationJob,2
setAccessible,2
warnings,2
setServletContext,2
LocalDate,2
apd,2
copyStreamAndClose,2
webSocketConnection,2
allUrlsMatch,2
Handle,2
CharBuffer,2
getComputers,2
IvParameterSpec,2
retryInterval,2
Util_day,2
chooseAction,2
remoteAddress,2
MasterToSlaveFileCallable,2
MyViewsTabBar,2
streamStderr,2
allOf,2
unscoped,2
hasScript,2
newURL,2
pluginURL,2
getPropertyDescriptors,2
loadDetachedPlugins,2
NamingThreadFactory,2
bigLabel,2
MemoryReductionUtil,2
getContainer,2
returnQuotes,2
VirtualFile,2
getAffectedPaths,2
DEFAULT_RESPONSE_404,2
getPermalinks,2
isJenkinsJVM,2
EOFException,2
NumberFormatException,2
createTempDir,2
isDetachedPlugin,2
CipherInputStream,2
childUsingFullPath,2
COPY_ATTRIBUTES,2
readFirstLine,2
_main,2
JAR_FILTER,2
printSingleLineUsage,2
projects,2
recordBootAttempt,2
QueueTaskFuture,2
bearerAuth,2
RFC822_DATETIME_FORMATTER,2
setSrc,2
redirectViaContextPath,2
discardWorkspace,2
headMap,2
isPosix,2
formatString,2
DELETION_RETRIES,2
QUIET_FAULT_TOLERANT_SCOPE,2
readFromDefaultLocations,2
LINE_END,2
ADD,2
isBrowserReusable,2
projectList,2
PluginWrapper_Already_Disabled,2
thenValue,2
forParent,2
isPemEncrypted,2
ComputerLauncher,2
isDigit,2
getWrapper,2
sources,2
copyURLToFile,2
ifPresent,2
FilePath_validateAntFileMask_doesntMatchAndSuggest,2
cutCycle,2
Exists,2
Which,2
FileItem,2
Computer_NoSuchSlaveExistsWithoutAdvice,2
getLoggerNames,2
diagnosisName,2
printResults,2
getLockOwnerName,2
writeRawTo,2
getReturnType,2
sniffEncoding,2
DescriptorList,2
_findLoadedClass,2
download,2
EXTENSIONS_AUGMENTED,2
baseName,2
spi,2
getEntryName,2
getFileFromArguments,2
getAllItems,2
INDENT_SPACE,2
HudsonFailedToLoad,2
InputStreamReader,2
resolveForCLI,2
duplexServices,2
getJSONObject,2
DeleteRecursive,2
findExtensions,2
BuildCommand_CLICause_ShortDescription,2
DeleteContents,2
ste,2
hasKeys,2
remaining,2
isSubTypeOf,2
daysBetween,2
JDK,2
RetryableHttpStream,2
systemId,2
getLogInputStream,2
GetHomeDirectory,2
defaultVisibility,2
atZone,2
Credentials,2
untarFrom,2
available,2
parentTerminator,2
flatMap,2
streamStdin,2
_get,2
BUILD_SCHEDULING_REFUSED,2
getRun,2
singleton,2
sendBinary,2
InitialContext,2
dumpAllThreads,2
Zip,2
validateRelativePath,2
TerminatorFinder,2
isCaseSensitive,2
streamStdout,2
pluginsByName,2
isEmptySet,2
getLegacyDescriptors,2
ContextMenuVisibility,2
DeleteSuffixesRecursive,2
dirTime,2
rename,2
getKind,2
awtProblemCause,2
addLine,2
loadedFile,2
getCheckUrl,2
detachedPlugins,2
SCMS,2
consoleOutput,2
terminated,2
ExplicitlySpecifiedDirScanner,2
jexlContext,2
manifestInput,2
category,2
getUrlFactory,2
TimeZoneProperty,2
getXStream,1
listDirectories,1
getLogRecords,1
StreamCorruptedException,1
setDocumentLocator,1
getRequestURL,1
getRequestURI,1
SecureRandom,1
getMandatoryDependents,1
getInner,1
getLogManager,1
doPhase,1
authenticate,1
daysElapsedSince,1
TIMED_WAITING,1
NO_SYMLINK,1
executeMethod,1
getSimplePageDecorators,1
initTasks,1
getAllTopLevelItems,1
PluginManager_UpdateSiteError,1
ListJobsCommand_ShortDescription,1
InvalidKeyException,1
nbspIndent,1
getDynamic,1
getEntryTitle,1
emptyIterator,1
MonitorInfo,1
withAttempts,1
encodeRFC2396,1
moveAllChildrenTo,1
doIndex,1
export,1
setPlatform,1
asCallableWith,1
Configurator,1
getScreenResolution,1
isModelWithChildren,1
DeleteNodeCommand_ShortDescription,1
InsufficientPermissionDetected,1
doWs,1
NoCloseInputStream,1
verifyServerKey,1
initSign,1
createChildInjector,1
isDisabled,1
loadProperties,1
setSessionTrackingModes,1
cli,1
getLicensesURL,1
CLI_NoSuchFileExists,1
CreateJobCommand_ShortDescription,1
binary,1
hash,1
getLocalizedMessage,1
annotators,1
writeLogTo,1
getAdvertisedPort,1
SSLSession,1
CharacterCodingException,1
errorJSON,1
getLockedSynchronizers,1
InstallPluginCommand_InstallingPluginFromStdin,1
doAct,1
toSpring,1
createInclude,1
supportsProtocol,1
Function,1
forceRemoveRecursive,1
forEach,1
setTofile,1
setValue,1
hasImpliedDependents,1
setOriginThread,1
RoleSensitive,1
FilePath_validateRelativePath_wildcardNotAllowed,1
GroovyCommand_ShortDescription,1
ctx,1
ManagementLink,1
noAutoRefresh,1
ProxyConfiguration_FailedToConnectViaProxy,1
getLockOwnerId,1
PluginWrapper_disabled,1
forbidden,1
getFailedPlugins,1
hasMandatoryDependents,1
getRequiredPermission,1
getUserAvatar,1
configureAutoRefresh,1
getEditType,1
getFreeDiskSpace,1
SetBuildDisplayNameCommand,1
_PluginManager_ConfigureUpdateCenterPermission_Description,1
isWhitespace,1
getPluginFromAllSites,1
ifOverridden,1
findResourceNames,1
getBasicRemote,1
getDiagnoseFailure,1
VersionCommand_ShortDescription,1
getIsUnitTest,1
readFromOffset,1
appendIfNotNull,1
getLastErrorCheckUpdateCenters,1
setUrlFactory,1
isArtifactsPermissionEnabled,1
absolutize,1
asSubclass,1
NotSerializableException,1
allocate,1
getAcceptedIssuers,1
getRelativePath,1
FilePath_validateRelativePath_notDirectory,1
Names,1
onOpen,1
SimpleTimeZone,1
setPosixFilePermissions,1
cliOnline,1
_PluginManager_PluginIsAlreadyInstalled_RestartRequired,1
BuildCommand_CLICause_CannotBuildConfigNotSaved,1
NoTempDir,1
xmlUnescape,1
WebSocketSession,1
wrapToErrorSpan,1
getProvider,1
TimeoutException,1
getShortUrl,1
restoreTo,1
doProxyConfigure,1
getFooterURL,1
ProxyConfiguration_Success,1
CLOSED,1
getProxyDescriptor,1
doInstall,1
PluginManager_securityWarning,1
addHyperlinkLowKey,1
session1,1
deleteIfExists,1
removeStart,1
findByName,1
JarEntry,1
SlaveToMasterFileCallable,1
getContentLength,1
BLOCKED,1
NoSuchFieldException,1
getUserTimeZonePostfix,1
Sets,1
getJarEntry,1
doInstallPlugins,1
PasswordParameterDefinition,1
getThreadMXBean,1
StringReader,1
getLogText,1
PluginCycleDependenciesMonitor,1
checkGoodName,1
isBuildable,1
getPluginsToBeUpdated,1
getSecurityRealmDescriptors,1
DeleteJobCommand_ShortDescription,1
RelativePath,1
DelegatingOutputStream,1
UsernamePasswordCredentials,1
descramble,1
RawHtmlArgument,1
currentOrFail,1
BadCredentialsException,1
printLogRecordHtml,1
PluginManager_UnexpectedException,1
ignore,1
PosixAPI,1
ProxyConfiguration_MalformedTestUrl,1
FILTER,1
setReadTimeout,1
rewind,1
doDoUninstall,1
prepareFilterRules,1
withDuringActionExceptionListener,1
SessionIdCommand_ShortDescription,1
SC_NOT_FOUND,1
createLocalToRemote,1
toNameList,1
UpdateNodeCommand,1
asSCMTriggerItem,1
StreamTaskListener,1
UpdateJobCommand_ShortDescription,1
setFormatter,1
DeleteNodeCommand,1
setParentFirst,1
SYMLINK_ESCAPEHATCH,1
rawHtml,1
SetBuildDescriptionCommand_ShortDescription,1
FilePath_validateAntFileMask_portionMatchButPreviousNotMatchAndSuggest,1
setByteStream,1
getTypeParameter,1
getMandatoryDependencies,1
validateIconSize,1
getSortedDescriptorsForGlobalConfigUnclassifiedReadable,1
onAttached,1
combine,1
getNodeModes,1
changeExtension,1
PathResource,1
withSuffix,1
CheckMethod,1
doSiteConfigure,1
CreateViewCommand_ShortDescription,1
unscientific,1
GlobalSecurityConfiguration,1
unregister,1
IconSet,1
isApplicableAsGlobal,1
readToString,1
SecurityContext,1
PersistedList,1
getSingleLineSummary,1
rfc822Date,1
copyToWithPermission,1
SC_BAD_REQUEST,1
PluginManager_coreWarning,1
getEntryID,1
htmlAttributeEscape,1
JellyFacet,1
isPrivate,1
addListener,1
MissingClassTelemetry,1
stat,1
isRefreshable,1
getHeaders,1
hasSymlink,1
getEnvVars,1
allMatch,1
getActiveWarnings,1
PluginWrapper_missing,1
getIdentityPublicKey,1
createRenderOnDemandProxy,1
copyInputStreamToFile,1
GetViewCommand_ShortDescription,1
FeedAdapter,1
removeTrailingSlash,1
KnownHostsServerKeyVerifier,1
TcpSlaveAgentListener_PingAgentProtocol_displayName,1
findToken,1
setDisplayName,1
UpdateSiteWarningsMonitor,1
isGlibcSupported,1
CLI_BadAuth,1
common,1
bestReflectionProvider,1
size2,1
Console,1
DisablePluginCommand_NoSuchStrategy,1
DiscoverClasses,1
IllegalThreadStateException,1
disconnect,1
VersionCommand,1
Security,1
appendSpaceIfNotNull,1
InitReactorListener,1
exitValue,1
cliOffline,1
BoundedInputStream,1
fromObject,1
getCss,1
generateId,1
PluginManager_CheckUpdateServerError,1
getAuthentication,1
identity,1
Scrambler,1
formatMessage,1
tryParseNumber,1
readByteArray,1
addAllTo,1
PluginWrapper_failed_to_load_plugin,1
EndpointConfig,1
MissingDependencyException,1
sizeOf,1
refreshExtensions,1
getActionUrl,1
discover,1
Resource,1
JdkClientContainer,1
Base64Encoder,1
Source,1
whichPlugin,1
getRelativeShift,1
Service,1
setCause,1
BUILD_NOW,1
addMessageHandler,1
getContext,1
toVirtualFile,1
parseArgument,1
getPageDecorators,1
doDoDelete,1
hasMandatoryDependencies,1
inferHudsonURL,1
getFor,1
upgrade,1
HTTP_MOVED_TEMP,1
getCurrentJavaRuntimeVersionNumber,1
getEntryAuthor,1
capitalize,1
shutdownInput,1
onProvision,1
getDependencyErrors,1
ConsoleCommand_ShortDescription,1
getChannelForSerialization,1
EMPTY_BUILDER,1
nanoTime,1
readAllBytes,1
getSingle,1
severe,1
WebApp,1
LinkedHashSet,1
isSafeToRedirectTo,1
doInstallNecessaryPlugins,1
EncodingStream,1
withDuringActionExceptions,1
